,USAF,YR--MODAHRMN,TEMP,MAX,MIN,celsius
11584,29980,201708270900,55.0,,,13
11585,29980,201708271000,58.0,,,14
11586,29980,201708271100,58.0,,,14
11587,29980,201708271200,58.0,,,14
11588,29980,201708271300,57.0,,,14
11589,29980,201708271400,57.0,,,14
11590,29980,201708271500,56.0,,,13
11591,29980,201708271600,55.0,,,13
11592,29980,201708271700,55.0,,,13
11593,29980,201708271800,52.0,59.0,51.0,11
11594,29980,201708271900,50.0,,,10
11595,29980,201708272000,49.0,,,9
11596,29980,201708272100,49.0,,,9
11597,29980,201708272200,49.0,,,9
11598,29980,201708272300,48.0,,,9
11599,29980,201708280000,49.0,,,9
11600,29980,201708280100,49.0,,,9
11601,29980,201708280200,48.0,,,9
11602,29980,201708280300,49.0,,,9
11603,29980,201708280400,49.0,,,9
11604,29980,201708280500,50.0,,,10
11605,29980,201708280600,52.0,52.0,48.0,11
11606,29980,201708280700,54.0,,,12
11607,29980,201708280800,57.0,,,14
11608,29980,201708281000,58.0,,,14
11609,29980,201708281100,58.0,,,14
11610,29980,201708281200,59.0,,,15
11611,29980,201708281300,61.0,,,16
11612,29980,201708281400,60.0,,,16
11613,29980,201708281500,58.0,,,14
11614,29980,201708281600,58.0,,,14
11615,29980,201708281700,56.0,,,13
11616,29980,201708281800,55.0,62.0,52.0,13
11617,29980,201708281900,53.0,,,12
11618,29980,201708282000,52.0,,,11
11619,29980,201708282100,50.0,,,10
11620,29980,201708282200,49.0,,,9
11621,29980,201708282300,49.0,,,9
11622,29980,201708290000,49.0,,,9
11623,29980,201708290100,47.0,,,8
11624,29980,201708290200,46.0,,,8
11625,29980,201708290300,48.0,,,9
11626,29980,201708290400,49.0,,,9
11627,29980,201708290500,51.0,,,11
11628,29980,201708290600,58.0,58.0,46.0,14
11629,29980,201708290700,61.0,,,16
11630,29980,201708290800,61.0,,,16
11631,29980,201708290900,62.0,,,17
11632,29980,201708291000,62.0,,,17
11633,29980,201708291100,62.0,,,17
11634,29980,201708291200,63.0,,,17
11635,29980,201708291300,63.0,,,17
11636,29980,201708291400,62.0,,,17
11637,29980,201708291500,62.0,,,17
11638,29980,201708291600,62.0,,,17
11639,29980,201708291700,62.0,,,17
11640,29980,201708291800,62.0,64.0,58.0,17
11641,29980,201708291900,60.0,,,16
11642,29980,201708292000,60.0,,,16
11643,29980,201708292100,60.0,,,16
11644,29980,201708292200,59.0,,,15
11645,29980,201708292300,59.0,,,15
11646,29980,201708300000,59.0,,,15
11647,29980,201708300100,59.0,,,15
11648,29980,201708300200,59.0,,,15
11649,29980,201708300300,59.0,,,15
11650,29980,201708300400,59.0,,,15
11651,29980,201708300500,60.0,,,16
11652,29980,201708300600,60.0,62.0,59.0,16
11653,29980,201708300700,61.0,,,16
11654,29980,201708300800,62.0,,,17
11655,29980,201708300900,65.0,,,18
11656,29980,201708301000,64.0,,,18
11657,29980,201708301100,66.0,,,19
11658,29980,201708301200,65.0,,,18
11659,29980,201708301300,65.0,,,18
11660,29980,201708301400,64.0,,,18
11661,29980,201708301500,64.0,,,18
11662,29980,201708301600,64.0,,,18
11663,29980,201708301700,64.0,,,18
11664,29980,201708301800,63.0,67.0,60.0,17
11665,29980,201708301900,62.0,,,17
11666,29980,201708302000,62.0,,,17
11667,29980,201708302100,62.0,,,17
11668,29980,201708302200,62.0,,,17
11669,29980,201708302300,61.0,,,16
11670,29980,201708310000,62.0,,,17
11671,29980,201708310100,61.0,,,16
11672,29980,201708310200,61.0,,,16
11673,29980,201708310300,60.0,,,16
11674,29980,201708310400,60.0,,,16
11675,29980,201708310500,60.0,,,16
11676,29980,201708310600,61.0,63.0,59.0,16
11677,29980,201708310700,61.0,,,16
11678,29980,201708310800,62.0,,,17
11679,29980,201708310900,62.0,,,17
11680,29980,201708311000,63.0,,,17
11681,29980,201708311100,63.0,,,17
11682,29980,201708311200,65.0,,,18
11683,29980,201708311300,66.0,,,19
11684,29980,201708311400,66.0,,,19
11685,29980,201708311500,66.0,,,19
11686,29980,201708311600,62.0,,,17
11687,29980,201708311700,62.0,,,17
11688,29980,201708311800,64.0,66.0,61.0,18
11689,29980,201708311900,64.0,,,18
11690,29980,201708312000,64.0,,,18
11691,29980,201708312100,64.0,,,18
11692,29980,201708312200,64.0,,,18
11693,29980,201708312300,64.0,,,18
